Offer,Description,Coupon Code,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,IRCTC SBI Card Rupay (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Ixigo AU Travel Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Karnataka Bank Simplysave SBI Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Kotak League Platinum Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Kotak Mojo Platinum Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Miles Elite SBI Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Myntra Kotak Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Paytm SBI Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,PNB EMT Rupay Platinum Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,PNB Patanjali Rupay Platinum Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,PNB Patanjali Rupay Select Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,PNB Rakshak Rupay Platinum Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,PNB Rupay Millennial Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,PNB RuPay Platinum Credit Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,PNB Rupay Select Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Poonawalla Fincorp IndusInd Bank eLITE RuPay Credit Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,PSB SimplySAVE SBI Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,PVR Inox Kotak Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,RBL Bank Novio RuPay Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,RBL Bank Patanjali Swarn RuPay Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,RBL Bank Patanjali Vishisht RuPay Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,RBL Bank SalarySe Up RuPay Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,RBL Bank Shoprite Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,RBL Bank VCard (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Reliance SBI Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Reliance SBI Card Prime (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,SBI Card Elite (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,SBI Card Miles (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,SBM Credilio Secured Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,SBM Gild Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,SBM Kredit.Pe Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,SBM Paisabazaar Step-Up Credit Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,SBM Rupicard Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Shaurya SBI Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Shaurya Select SBI Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Shoppers Stop HDFC Bank Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,SimplySave SBI Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Snapdeal Bobcard (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,South Indian Bank Simplysave SBI Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Swavlamban Bobcard (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Tata Neu Infinity HDFC Bank Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Tata Neu Infinity SBI Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Tata Neu Plus HDFC Bank Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Tata Neu Plus SBI Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,TVS Credit RBL Bank Card (RuPay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,TVS Credit RBL Bank Gold Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,UCO Bank SBI Card Elite (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,UCO Bank SimplySAVE SBI Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,UNI Carbon Credit Card. (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Union Bank of India Rupay Select Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Union Bank Rupay Platinum Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Yatra SBI Card (Rupay),,,Paytm UPI,
